,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
665,40.2,26.46,20.7,6.76,3.3,97.42
34,48.0,27.02,14.8,5.0,2.36,97.18
194,31.6,30.66,22.7,7.84,3.7,96.5
73,49.4,25.06,13.9,5.08,2.34,95.78
45,48.8,24.22,14.8,5.2,2.2,95.22
271,65.0,17.36,8.4,2.52,1.28,94.56
650,31.0,25.48,22.8,9.6,4.58,93.46
459,38.2,26.74,17.9,7.04,3.2,93.08
195,50.8,21.56,14.7,4.12,1.2,92.38
643,44.8,21.84,15.7,6.68,3.06,92.08
121,31.0,32.34,17.6,7.12,2.92,90.98
94,53.6,20.44,9.7,3.72,1.86,89.32000000000002
299,37.6,24.22,16.9,7.2,2.68,88.60000000000002
500,21.2,34.3,20.5,8.2,3.82,88.02
230,21.6,27.58,21.7,10.08,4.48,85.44
547,37.2,25.62,14.9,4.36,2.7,84.78000000000002
746,29.6,23.38,19.3,8.24,4.26,84.78
18,48.2,20.3,9.9,4.2,1.58,84.18
425,23.0,27.16,21.7,7.84,4.46,84.16
760,8.0,34.02,24.8,11.4,5.46,83.68
636,24.0,24.36,21.0,9.16,5.1,83.61999999999998
637,33.2,23.8,16.3,6.48,2.82,82.6
43,19.0,24.78,23.3,10.0,5.32,82.4
305,33.6,22.68,16.7,6.24,2.68,81.9
758,22.6,24.64,21.0,8.64,4.82,81.70000000000002
327,46.8,17.5,10.8,3.88,1.6,80.57999999999998
244,30.2,20.86,18.8,6.44,3.7,80.0
9,36.2,21.28,14.9,4.96,2.12,79.46000000000002
693,33.8,22.68,14.8,5.12,2.32,78.72
31,17.0,22.4,22.0,10.56,5.36,77.32
468,14.8,25.62,22.0,10.0,4.12,76.54
653,0.6,41.02,23.3,7.12,2.94,74.98
503,31.6,20.44,15.1,4.76,2.58,74.48
385,22.6,21.56,17.6,7.88,3.78,73.42
109,18.2,20.02,20.6,8.72,4.8,72.34
306,28.6,21.56,14.4,5.32,2.1,71.97999999999998
634,22.2,19.74,17.4,8.04,4.42,71.8
150,22.8,21.84,16.2,6.8,3.24,70.88
663,20.4,23.94,14.7,7.8,3.24,70.08
623,23.6,14.84,21.0,7.16,3.42,70.02
364,11.8,34.3,17.2,4.56,1.9,69.76
371,29.2,21.14,12.4,4.44,2.02,69.2
362,44.4,13.44,7.0,2.4,0.76,68.00000000000001
551,21.4,22.4,15.5,5.64,2.76,67.7
183,14.0,25.9,16.4,6.6,3.72,66.62
414,13.4,18.9,19.5,9.52,5.1,66.41999999999999
326,14.2,20.86,19.8,6.96,4.08,65.9
379,21.4,21.0,14.7,6.0,2.48,65.58
657,16.0,19.32,19.2,6.96,3.94,65.42
445,12.6,20.02,18.3,9.6,4.68,65.2
409,19.4,20.3,15.1,6.56,3.8,65.16000000000001
21,24.0,20.02,13.9,4.96,2.04,64.92
765,13.0,24.36,16.3,7.4,3.56,64.61999999999999
511,27.0,19.04,12.5,4.24,1.82,64.6
600,,15.82,31.7,12.04,5.0,64.56
641,21.0,21.84,13.9,4.84,2.34,63.92
648,26.8,17.5,11.8,5.32,2.48,63.89999999999999
101,6.8,14.98,23.2,12.72,6.18,63.88
157,35.8,13.72,7.9,3.04,0.9,61.35999999999999
516,22.8,19.18,11.7,4.32,2.58,60.58000000000001
381,,34.58,17.9,5.56,2.54,60.58
753,5.4,25.9,19.5,6.52,2.96,60.28
233,10.6,19.88,17.3,7.68,3.52,58.98
288,20.8,15.54,12.7,5.96,3.18,58.18000000000001
727,9.0,16.8,19.3,7.84,4.36,57.3
82,29.8,13.86,9.6,2.88,1.08,57.22
465,10.4,16.24,19.1,7.36,4.06,57.16
704,4.8,14.7,19.7,11.4,6.06,56.66
655,17.8,15.96,13.6,5.6,3.02,55.98000000000001
421,14.0,15.68,16.7,6.76,2.84,55.97999999999999
407,7.6,17.92,17.7,7.44,4.48,55.14
40,10.8,17.22,15.0,7.56,4.28,54.86
633,17.2,16.94,12.9,4.6,2.4,54.04
349,20.2,17.5,10.7,3.76,1.68,53.84
360,11.4,15.12,16.0,6.84,3.86,53.22
284,20.4,15.26,12.0,3.4,1.9,52.96
274,31.2,10.22,7.2,1.4,0.88,50.90000000000001
139,7.6,16.24,16.2,6.12,3.48,49.63999999999999
586,10.4,18.48,12.4,4.96,2.28,48.52
723,18.4,15.82,9.0,3.4,1.58,48.2
181,12.2,17.36,11.4,4.72,2.0,47.68
210,10.8,14.0,12.9,6.12,3.22,47.04
302,14.4,13.86,11.3,5.2,2.12,46.88
189,14.4,14.14,11.0,4.24,2.28,46.06
131,11.0,11.2,13.1,6.24,4.34,45.88
161,8.8,12.74,14.2,5.84,3.14,44.72
296,0.4,13.16,16.6,9.36,5.1,44.62000000000001
118,12.2,13.86,9.8,5.6,2.5,43.96
259,6.6,14.0,14.7,5.36,3.26,43.92
254,3.8,15.12,13.7,7.04,4.02,43.67999999999999
159,11.8,10.92,13.3,5.0,2.62,43.63999999999999
103,,11.9,16.0,8.8,5.28,41.98
325,11.4,11.76,10.6,5.4,2.56,41.72
484,16.6,13.16,7.2,2.92,1.6,41.48
491,16.0,13.44,7.9,2.64,1.46,41.44
29,12.8,11.48,10.6,4.0,2.4,41.28
489,18.6,11.9,6.6,2.6,0.94,40.64
455,10.4,11.76,10.1,4.32,2.58,39.16
96,17.4,10.22,7.3,2.44,1.4,38.75999999999999
761,17.8,11.06,6.8,2.08,1.0,38.74
605,7.6,12.88,10.5,5.24,2.5,38.72
689,10.2,11.06,10.4,4.12,2.54,38.31999999999999
373,16.6,10.08,6.3,2.56,1.32,36.86
221,7.4,11.34,11.1,4.56,2.3,36.7
359,12.4,12.32,7.5,2.6,1.18,36.0
369,9.8,11.2,8.7,4.28,1.92,35.9
110,5.8,10.22,10.5,5.72,3.26,35.5
615,16.6,10.78,5.7,1.76,0.64,35.48000000000001
90,8.6,9.1,11.1,4.08,2.06,34.94
672,19.4,8.26,5.2,1.48,0.6,34.94
731,14.4,8.4,7.9,2.64,1.54,34.88
46,8.8,10.08,9.5,4.2,1.72,34.300000000000004
592,7.8,9.52,8.8,5.4,2.62,34.14
264,4.8,9.52,11.7,4.92,3.12,34.059999999999995
377,16.2,8.54,6.0,1.84,0.94,33.52
535,6.2,7.84,10.6,5.52,3.22,33.38
217,8.8,9.66,8.4,3.88,1.84,32.58
569,9.0,9.8,7.9,3.8,2.02,32.52
522,16.0,8.54,5.5,1.4,0.58,32.02
129,6.6,10.22,8.6,4.08,2.34,31.84
638,6.0,11.2,9.0,3.6,1.68,31.48
481,3.8,12.18,9.0,3.88,2.34,31.2
658,9.6,8.54,6.8,4.12,2.08,31.14
486,12.6,6.72,7.1,3.04,1.58,31.04
152,9.8,8.12,7.5,3.08,1.7,30.2
397,4.6,7.84,9.9,5.04,2.68,30.06
52,6.2,8.12,8.9,4.12,2.48,29.82
276,4.0,8.82,9.6,4.52,2.86,29.8
329,10.2,9.66,5.7,2.56,1.24,29.36
456,12.2,6.16,6.4,2.8,1.62,29.18
272,6.4,5.18,10.8,4.28,2.5,29.160000000000004
72,9.6,6.86,7.7,2.88,1.76,28.8
594,11.4,9.24,5.3,2.04,0.74,28.72
762,6.0,8.96,8.5,3.76,1.3,28.52
3,12.4,7.28,5.2,1.96,1.26,28.1
39,4.0,8.4,7.8,4.96,2.76,27.92
263,7.2,7.0,8.1,3.44,1.96,27.7
258,13.8,6.86,4.4,1.6,1.0,27.660000000000004
538,12.0,9.1,4.7,1.36,0.48,27.64
273,6.2,7.98,7.8,3.48,2.18,27.64
575,6.8,8.68,7.0,3.4,1.52,27.4
750,15.2,7.14,3.1,1.44,0.5,27.38000000000001
243,5.4,6.44,8.1,4.6,2.54,27.08
472,5.8,7.14,8.3,3.8,2.02,27.06
518,7.2,8.82,6.5,2.72,1.62,26.86
348,3.0,6.02,9.6,4.76,3.44,26.82
252,15.4,6.58,3.1,1.0,0.3,26.38000000000001
105,7.8,7.28,7.0,2.64,1.62,26.34
543,3.4,6.3,7.8,4.32,2.5,24.32
732,3.0,6.86,8.6,3.52,2.1,24.08
705,15.2,5.6,1.6,0.56,0.38,23.34
707,,1.96,6.9,7.52,6.88,23.26
739,3.2,5.88,8.1,3.68,2.16,23.02
436,2.6,6.72,8.9,3.16,1.6,22.98
714,15.4,4.06,2.6,0.56,0.32,22.94
333,3.6,7.56,6.9,2.92,1.8,22.780000000000005
203,3.4,6.02,6.7,3.64,2.58,22.340000000000003
496,6.8,5.32,6.0,2.2,1.28,21.6
747,7.2,5.88,5.0,2.24,1.14,21.46
270,2.0,5.04,7.1,4.28,2.84,21.26
416,6.0,6.02,5.2,2.64,1.3,21.16
712,6.6,7.28,3.9,2.24,1.08,21.099999999999994
170,3.8,6.58,6.1,2.84,1.5,20.82
412,2.2,5.18,7.1,4.2,2.04,20.72
418,4.8,5.04,5.4,3.44,1.84,20.52
173,3.2,4.34,7.4,3.56,1.84,20.34
743,8.0,6.16,4.0,1.4,0.56,20.12
48,3.0,7.84,5.6,2.32,1.26,20.02
398,10.0,5.18,2.8,1.12,0.36,19.46
91,3.0,6.02,6.4,2.64,1.3,19.36
169,4.0,5.74,5.5,2.44,1.62,19.3
560,4.0,4.9,6.2,2.2,1.74,19.04
419,3.8,5.46,5.3,2.52,1.26,18.34
519,3.0,5.04,6.1,2.4,1.74,18.28
462,7.4,5.04,4.3,0.96,0.54,18.24
208,8.2,4.76,3.6,1.12,0.52,18.2
403,4.8,6.02,4.1,1.84,1.16,17.92
367,2.6,3.92,6.4,3.36,1.52,17.8
530,1.8,3.78,7.0,3.28,1.42,17.28
87,0.8,4.2,6.2,3.6,2.32,17.119999999999994
526,5.8,5.04,3.6,1.48,1.1,17.02
319,3.6,5.32,4.8,2.4,0.88,16.999999999999996
49,0.6,4.62,5.5,3.76,2.28,16.759999999999998
770,0.4,3.64,6.5,3.6,2.56,16.7
565,4.0,5.32,3.7,2.48,1.18,16.68
695,7.4,3.92,3.2,1.32,0.72,16.56
378,3.4,4.76,4.5,2.36,1.52,16.54
466,0.8,2.66,6.1,3.96,2.84,16.36
721,2.2,4.76,4.7,3.12,1.54,16.32
293,2.0,4.62,4.9,3.2,1.46,16.18
447,2.6,4.2,5.7,2.28,1.34,16.12
664,6.6,5.04,2.4,1.36,0.62,16.02
531,8.4,3.36,2.0,1.36,0.6,15.72
573,4.4,3.92,4.4,1.76,1.08,15.56
662,3.4,4.2,5.1,1.72,1.06,15.48
671,4.6,5.6,3.5,1.2,0.44,15.339999999999998
11,2.8,5.46,4.5,1.52,0.98,15.26
593,0.6,2.94,6.4,2.76,2.34,15.04
180,3.0,4.76,4.7,1.56,1.0,15.02
424,5.2,4.06,3.4,1.52,0.82,15.0
577,4.6,3.5,3.6,2.04,1.24,14.98
262,1.0,4.48,4.5,3.12,1.84,14.94
581,4.4,3.08,4.4,1.8,1.18,14.86
388,11.2,2.66,0.9,,0.02,14.78
669,4.6,4.06,4.2,1.04,0.84,14.739999999999998
193,2.8,3.22,4.9,2.08,1.38,14.38
574,6.4,4.2,2.1,0.96,0.56,14.22
497,1.4,4.48,4.4,2.48,1.1,13.86
59,0.8,2.24,4.9,3.56,2.3,13.8
589,3.0,4.2,4.0,1.52,0.96,13.68
344,5.0,2.94,3.2,1.32,1.14,13.6
383,8.0,3.78,1.2,0.48,0.06,13.52
6,2.6,3.36,4.6,2.04,0.92,13.519999999999998
143,3.0,3.22,4.2,1.96,0.92,13.300000000000002
26,4.4,3.92,3.1,1.32,0.5,13.24
402,9.2,2.1,1.4,0.28,0.18,13.159999999999998
453,1.8,3.36,3.7,2.48,1.4,12.74
337,1.4,3.5,4.0,2.28,1.48,12.66
67,1.2,3.22,3.6,2.4,2.14,12.56
698,1.8,3.22,3.8,2.28,1.34,12.44
164,2.2,3.64,4.3,1.44,0.76,12.34
136,0.6,2.66,4.8,2.6,1.66,12.32
382,3.4,3.92,3.4,0.88,0.64,12.240000000000002
701,2.6,4.62,3.1,1.2,0.72,12.24
624,5.8,3.78,1.8,0.68,0.18,12.24
83,6.0,2.94,2.0,0.8,0.34,12.08
255,1.2,4.2,3.3,2.08,1.1,11.88
505,1.4,3.78,3.9,1.64,1.14,11.86
32,3.8,2.94,3.3,1.08,0.52,11.64
363,4.2,3.22,2.9,0.84,0.36,11.52
179,4.4,2.8,2.6,0.96,0.56,11.320000000000002
438,4.4,2.52,2.6,1.16,0.46,11.14
613,2.2,4.2,2.8,1.48,0.38,11.06
13,3.4,2.8,3.0,1.24,0.6,11.04
772,1.4,2.8,4.0,1.6,1.1,10.9
186,6.4,2.24,1.5,0.52,0.2,10.86
209,2.6,4.2,2.4,1.08,0.56,10.840000000000002
699,3.2,2.94,2.7,1.08,0.66,10.58
120,2.0,3.5,3.4,1.2,0.46,10.56
148,1.4,1.82,4.1,1.64,1.5,10.46
114,0.8,2.1,3.8,2.36,1.32,10.38
647,,1.4,4.4,2.76,1.7,10.26
380,9.0,0.84,0.3,0.04,0.02,10.2
545,0.4,1.82,3.4,2.48,2.06,10.16
591,2.0,3.22,3.2,1.0,0.72,10.140000000000002
697,,7.84,1.9,0.36,,10.1
123,4.2,2.1,2.2,1.0,0.4,9.9
737,0.2,4.48,3.2,1.36,0.52,9.76
61,0.4,1.54,4.1,2.16,1.4,9.6
406,4.0,3.36,1.3,0.64,0.16,9.46
588,3.2,2.38,2.0,1.32,0.42,9.32
223,2.0,3.64,2.0,1.0,0.6,9.24
309,3.8,2.8,1.6,0.72,0.3,9.22
133,0.6,2.66,3.1,1.8,1.02,9.18
347,0.4,2.38,3.1,2.16,1.06,9.1
726,2.0,3.78,1.7,1.0,0.62,9.1
570,2.6,3.22,1.8,0.96,0.48,9.06
513,3.6,2.94,1.2,0.8,0.38,8.920000000000002
501,1.8,2.66,2.7,1.12,0.64,8.920000000000002
444,2.4,1.68,2.6,1.2,0.86,8.74
692,5.4,1.54,1.2,0.32,0.22,8.680000000000001
269,2.0,2.8,2.2,1.12,0.54,8.66
350,5.2,1.96,0.7,0.32,0.1,8.28
144,,1.12,3.5,1.76,1.6,7.98
755,1.4,1.26,2.6,1.52,1.2,7.979999999999999
50,1.4,2.1,2.1,1.48,0.74,7.82
341,3.2,2.1,1.6,0.56,0.34,7.8000000000000025
291,2.2,2.52,1.6,0.84,0.5,7.66
725,0.4,1.4,3.1,1.56,0.84,7.3000000000000025
74,,1.68,3.3,1.48,0.74,7.1999999999999975
220,1.2,2.1,2.2,0.96,0.64,7.1
76,1.4,0.98,2.1,1.44,1.08,7.0
318,,4.48,1.6,0.6,0.26,6.94
237,0.8,1.26,2.6,1.28,0.98,6.92
604,1.4,2.1,2.3,0.56,0.48,6.84
640,0.8,1.82,2.4,0.96,0.72,6.6999999999999975
715,1.0,2.1,2.5,0.76,0.28,6.64
119,1.0,1.68,2.0,1.2,0.66,6.54
450,0.8,2.66,1.8,0.84,0.4,6.5
92,1.8,2.24,1.4,0.76,0.26,6.459999999999999
160,1.2,0.98,2.0,1.44,0.8,6.419999999999999
512,0.8,0.98,2.6,1.24,0.74,6.36
80,,0.84,2.7,1.64,1.04,6.22
140,1.2,2.66,1.2,0.72,0.4,6.1800000000000015
340,1.2,1.82,1.6,0.92,0.6,6.14
467,3.2,0.28,1.8,0.52,0.18,5.98
766,2.0,1.68,1.0,0.84,0.28,5.8
420,1.0,1.68,2.1,0.68,0.34,5.799999999999999
576,0.8,0.98,1.8,1.4,0.78,5.7600000000000025
673,,1.96,2.6,0.68,0.48,5.7200000000000015
541,,0.42,1.9,1.92,1.3,5.54
278,1.0,1.54,1.6,0.72,0.52,5.380000000000001
282,2.0,0.7,1.7,0.64,0.32,5.36
283,1.2,0.98,1.8,0.8,0.58,5.359999999999999
134,0.6,1.4,1.6,1.04,0.64,5.28
207,0.2,0.84,1.4,1.72,1.1,5.26
294,,0.42,1.7,1.76,1.2,5.08
222,2.4,1.68,0.6,0.24,0.08,5.0
64,0.4,1.4,1.5,0.88,0.82,5.0
728,1.6,0.98,1.5,0.48,0.34,4.9
206,2.4,1.26,0.8,0.12,0.24,4.82
688,0.6,1.26,1.6,0.8,0.48,4.74
342,1.6,0.84,1.5,0.44,0.2,4.58
234,0.6,1.96,1.0,0.6,0.38,4.54
297,1.0,1.96,0.9,0.44,0.22,4.52
733,1.2,1.12,0.8,0.88,0.4,4.4
451,1.6,1.4,0.9,0.28,0.16,4.34
178,2.6,0.7,0.7,0.2,0.1,4.3
393,0.4,1.12,1.7,0.64,0.42,4.28
711,1.0,1.12,1.0,0.76,0.38,4.26
214,,1.54,0.7,0.88,1.12,4.24
147,0.6,1.12,1.2,0.72,0.54,4.18
684,,1.4,1.2,1.0,0.58,4.18
280,0.6,0.7,1.1,1.0,0.78,4.18
44,0.8,1.12,1.3,0.56,0.28,4.0600000000000005
598,0.8,1.54,1.0,0.4,0.32,4.06
391,0.2,0.84,1.5,0.72,0.4,3.66
303,0.2,0.7,1.5,0.72,0.48,3.6
312,,1.12,1.3,0.56,0.34,3.32
224,0.2,1.54,0.7,0.44,0.36,3.24
188,0.4,0.56,0.9,1.04,0.3,3.2
187,0.4,0.56,1.1,0.68,0.46,3.2
392,1.0,0.42,1.1,0.44,0.22,3.18
33,0.6,0.28,1.2,0.68,0.4,3.16
261,0.4,0.28,1.3,0.72,0.42,3.12
260,0.4,0.84,1.0,0.48,0.4,3.12
330,0.4,0.56,1.0,0.48,0.58,3.02
124,,0.7,0.9,0.88,0.52,3.0
706,,0.84,1.0,0.68,0.38,2.9
311,,1.26,1.0,0.48,0.16,2.9
629,,0.98,1.1,0.4,0.4,2.88
639,1.2,0.42,0.4,0.64,0.2,2.8600000000000003
502,0.6,0.56,1.2,0.24,0.24,2.8400000000000007
66,,0.42,1.5,0.6,0.32,2.84
172,0.2,,1.0,0.8,0.84,2.84
353,0.2,0.98,0.5,0.64,0.5,2.82
42,0.4,0.56,1.0,0.52,0.34,2.82
686,0.6,0.56,0.7,0.52,0.42,2.8
239,0.6,0.14,1.2,0.36,0.38,2.68
709,,1.12,0.6,0.6,0.22,2.5400000000000005
676,1.0,0.7,0.4,0.2,0.18,2.4800000000000004
757,0.2,0.28,0.5,0.64,0.68,2.3000000000000003
386,1.0,0.7,0.4,0.12,0.04,2.26
47,0.2,0.56,0.8,0.36,0.32,2.24
691,,0.7,0.7,0.52,0.32,2.24
316,0.6,0.56,0.5,0.4,0.16,2.22
248,,0.42,0.6,0.76,0.38,2.16
553,0.2,0.28,0.9,0.52,0.22,2.12
27,,0.56,0.7,0.44,0.42,2.12
251,,0.56,0.6,0.48,0.46,2.1
763,0.6,0.7,0.4,0.24,0.16,2.1
702,0.2,0.42,0.6,0.48,0.34,2.04
590,,0.14,1.1,0.48,0.26,1.98
620,0.4,0.56,0.2,0.36,0.4,1.92
410,0.2,0.42,0.8,0.28,0.2,1.9
351,0.4,0.42,0.6,0.2,0.22,1.84
95,,,0.8,0.56,0.46,1.82
614,,0.42,0.6,0.36,0.3,1.68
404,0.4,0.28,0.7,0.2,0.1,1.68
2,,0.42,0.6,0.36,0.24,1.62
506,0.2,0.28,0.7,0.24,0.2,1.62
232,0.4,0.42,0.5,0.16,0.1,1.58
736,,0.56,0.6,0.2,0.2,1.56
661,0.4,0.56,0.5,0.04,0.06,1.56
527,,0.28,0.7,0.36,0.22,1.5599999999999998
469,,0.28,0.5,0.4,0.34,1.5200000000000002
226,0.8,0.14,0.3,0.16,0.08,1.48
250,,0.42,0.2,0.48,0.34,1.4400000000000002
769,0.2,0.42,0.4,0.28,0.14,1.44
256,,0.84,0.5,0.04,0.02,1.4
754,0.2,0.84,0.2,0.04,0.08,1.36
281,,0.28,0.5,0.28,0.3,1.36
584,,0.14,0.5,0.36,0.36,1.36
523,,,0.6,0.52,0.2,1.32
58,0.6,0.42,0.1,0.16,,1.28
30,0.2,0.42,0.5,0.04,,1.16
295,,0.28,0.4,0.28,0.18,1.14
548,,0.84,0.1,0.08,0.08,1.1
370,,0.42,0.4,0.16,0.12,1.1
156,0.2,0.28,0.4,0.12,0.06,1.06
372,0.4,0.28,0.2,0.08,0.04,1.0
442,,0.42,,0.32,0.26,1.0
137,0.4,0.28,0.2,0.04,0.04,0.9600000000000002
756,0.2,0.28,0.3,0.08,0.1,0.96
483,,0.28,0.3,0.2,0.18,0.96
475,,0.14,,0.4,0.4,0.94
354,,0.28,0.2,0.24,0.16,0.88
771,,0.14,0.2,0.36,0.16,0.86
422,,0.14,0.3,0.2,0.2,0.8400000000000001
744,,,,0.44,0.38,0.8200000000000001
60,,0.14,0.3,0.16,0.14,0.74
279,,0.14,0.3,0.16,0.12,0.72
117,,,0.5,0.16,0.04,0.7000000000000001
607,,0.14,0.3,0.2,0.06,0.7
211,0.2,0.28,0.1,0.04,0.06,0.6800000000000002
19,,0.14,0.2,0.2,0.12,0.66
352,,0.14,0.3,0.08,0.14,0.66
10,,,0.3,0.16,0.2,0.6599999999999999
71,0.2,0.14,0.1,0.08,0.12,0.64
395,,,0.2,0.24,0.18,0.62
441,,,0.2,0.24,0.14,0.5800000000000001
375,,0.14,0.1,0.12,0.22,0.58
556,,0.14,0.1,0.12,0.2,0.56
568,,0.14,0.3,0.04,0.08,0.5599999999999999
17,,0.28,0.1,0.08,0.08,0.54
632,,0.14,0.2,0.08,0.12,0.54
313,,,0.2,0.2,0.14,0.54
529,,,0.3,0.12,0.1,0.52
504,,0.14,0.2,0.16,,0.5
324,0.2,0.28,,,,0.48
357,,0.14,0.1,0.12,0.12,0.48
678,,,0.3,0.08,0.1,0.48
571,,0.28,,0.2,,0.48
229,,0.14,0.2,0.08,0.04,0.46
65,0.4,,,0.04,0.02,0.46
536,,0.14,0.2,0.08,0.04,0.46
236,,0.28,0.1,0.04,,0.42
361,,0.28,0.1,0.04,,0.42
710,0.2,0.14,,0.04,0.02,0.4
464,0.4,,,,,0.4
525,0.2,0.14,,0.04,,0.38
544,,0.14,0.2,,0.02,0.36000000000000004
57,,0.14,,0.16,0.04,0.34
246,,,0.1,,0.24,0.34
622,0.2,,0.1,0.04,,0.34
597,,0.28,,,0.06,0.34
521,,0.14,0.1,0.04,0.02,0.30000000000000004
249,,0.14,0.1,0.04,0.02,0.30000000000000004
55,,,,0.12,0.18,0.3
470,,0.14,,0.12,0.04,0.3
192,,0.14,,0.04,0.08,0.26
366,,,0.1,0.04,0.1,0.24
142,,0.14,0.1,,,0.24
162,,,0.1,0.08,0.06,0.24
477,,,,0.16,0.08,0.24
730,,,0.1,0.08,0.04,0.22
126,,,0.1,0.08,0.02,0.2
458,0.2,,,,,0.2
310,0.2,,,,,0.2
602,,,0.1,,0.1,0.2
617,,,0.1,0.04,0.06,0.2
401,,,0.1,0.04,0.06,0.2
184,,,0.1,0.04,0.06,0.2
253,,,0.1,0.04,0.04,0.18000000000000002
683,,,0.1,0.04,0.04,0.18000000000000002
75,,0.14,,0.04,,0.18000000000000002
86,,,0.1,,0.08,0.18
427,,,,0.08,0.08,0.16
376,,,,0.12,0.04,0.16
384,,,,0.12,0.04,0.16
646,,,0.1,,0.06,0.16
601,,,,,0.16,0.16
88,,0.14,,,,0.14
507,,0.14,,,,0.14
528,,,,,0.14,0.14
286,,0.14,,,,0.14
218,,0.14,,,,0.14
618,,,0.1,,0.02,0.12
177,,,0.1,,0.02,0.12
154,,,,0.08,0.04,0.12
423,,,,0.08,,0.08
740,,,,0.04,0.04,0.08
452,,,,,0.08,0.08
216,,,,0.04,0.04,0.08
7,,,,0.04,0.04,0.08
679,,,,0.04,0.02,0.06
621,,,,,0.06,0.06
201,,,,0.04,0.02,0.06
14,,,,0.04,0.02,0.06
98,,,,0.04,0.02,0.06
268,,,,0.04,0.02,0.06
127,,,,,0.06,0.06
645,,,,0.04,,0.04
627,,,,,0.04,0.04
480,,,,0.04,,0.04
336,,,,0.04,,0.04
716,,,,,0.04,0.04
165,,,,0.04,,0.04
741,,,,0.04,,0.04
717,,,,0.04,,0.04
301,,,,,0.02,0.02
77,,,,,0.02,0.02
106,,,,,0.02,0.02
15,,,,,0.02,0.02
473,,,,,0.02,0.02
138,,,,,0.02,0.02
463,,,,,0.02,0.02
431,,,,,0.02,0.02
494,,,,,0.02,0.02
566,,,,,0.02,0.02
231,,,,,0.02,0.02
196,,,,,0.02,0.02
205,,,,,0.02,0.02
